159222,21/02/2016,07:00,19:00,06:59,19:00
159222,22/02/2016,07:00,19:00,,
159222,23/02/2016,07:00,19:00,,
159222,24/02/2016,07:00,19:00,,
159222,25/02/2016,07:00,19:00,,
159222,26/02/2016,07:00,19:00,,
159222,27/02/2016,07:00,19:00,,
159222,28/02/2016,07:00,19:00,06:53,19:00
159222,29/02/2016,07:00,19:00,,
159227,16/02/2016,07:00,16:00,,
159227,17/02/2016,07:00,16:00,,
159227,18/02/2016,07:00,16:00,,
159227,19/02/2016,07:00,16:00,,
159227,20/02/2016,07:00,16:00,,
159227,21/02/2016,07:00,16:00,,
159227,22/02/2016,07:00,16:00,06:45,16:00
159227,23/02/2016,07:00,16:00,06:30,16:00
159227,24/02/2016,07:00,16:00,06:32,16:00
159227,25/02/2016,07:00,16:00,06:23,16:04
159227,26/02/2016,07:00,16:00,06:39,14:01
159227,27/02/2016,07:00,16:00,,
159227,28/02/2016,07:00,16:00,,
159227,29/02/2016,07:00,16:00,06:35,16:01
161347,16/02/2016,06:30,15:30,05:50,15:34
161347,17/02/2016,06:30,15:30,05:56,15:34
161347,18/02/2016,06:30,15:30,05:57,15:30
161347,19/02/2016,06:30,15:30,06:01,15:31
161347,20/02/2016,06:30,15:30,,
161347,21/02/2016,06:30,15:30,,
161347,22/02/2016,06:30,15:30,06:01,15:32
161347,23/02/2016,06:30,15:30,06:04,15:37
161347,24/02/2016,06:30,15:30,06:03,15:30
161347,25/02/2016,06:30,15:30,06:06,15:33
161347,26/02/2016,06:30,15:30,05:52,15:32
161347,27/02/2016,06:30,15:30,,
161347,28/02/2016,06:30,15:30,,
161347,29/02/2016,06:30,15:30,05:56,15:31
161773,16/02/2016,08:30,17:30,08:23,17:31
161773,17/02/2016,08:30,17:30,08:19,18:05
161773,18/02/2016,08:30,17:30,07:47,18:10
161773,19/02/2016,08:30,17:30,08:18,18:35
161773,20/02/2016,08:30,17:30,,
161773,21/02/2016,08:30,17:30,,
161773,22/02/2016,08:30,17:30,,
161773,23/02/2016,08:30,17:30,08:20,18:31
161773,24/02/2016,08:30,17:30,08:20,18:54
161773,25/02/2016,08:30,17:30,08:18,19:35
161773,26/02/2016,08:30,17:30,07:12,18:45
161773,27/02/2016,08:30,17:30,,
161773,28/02/2016,08:30,17:30,,
161773,29/02/2016,08:30,17:30,08:18,18:04
163008,16/02/2016,07:00,16:00,06:52,16:04
163008,17/02/2016,07:00,16:00,07:05,16:01
163008,18/02/2016,07:00,16:00,07:01,16:02
163008,19/02/2016,07:00,16:00,07:06,16:22
163008,20/02/2016,07:00,16:00,,
163008,21/02/2016,07:00,16:00,,
163008,22/02/2016,07:00,16:00,06:54,16:04
163008,23/02/2016,07:00,16:00,07:01,16:16
163008,24/02/2016,07:00,16:00,06:52,16:02
163008,25/02/2016,07:00,16:00,07:06,16:06
163008,26/02/2016,07:00,16:00,07:01,16:04
163008,27/02/2016,07:00,16:00,,
163008,28/02/2016,07:00,16:00,,
163008,29/02/2016,07:00,16:00,07:08,14:31
164972,16/02/2016,13:00,21:00,13:15,20:01
164972,17/02/2016,13:00,21:00,13:24,20:03
164972,18/02/2016,13:00,21:00,13:19,20:04
164972,19/02/2016,13:00,21:00,13:25,20:02
164972,20/02/2016,13:00,21:00,,
164972,21/02/2016,13:00,21:00,,
164972,22/02/2016,13:00,21:00,13:09,20:05
164972,23/02/2016,13:00,21:00,13:17,20:10
164972,24/02/2016,13:00,21:00,13:26,20:05
164972,25/02/2016,13:00,21:00,13:22,20:01
164972,26/02/2016,13:00,21:00,13:17,20:03
164972,27/02/2016,13:00,21:00,,
164972,28/02/2016,13:00,21:00,,
164972,29/02/2016,13:00,21:00,13:25,20:01
166808,16/02/2016,20:00,07:00,19:59,05:04
166808,17/02/2016,20:00,07:00,,
166808,18/02/2016,20:00,07:00,19:59,07:00
166808,19/02/2016,20:00,07:00,,
166808,20/02/2016,20:00,07:00,,
166808,21/02/2016,20:00,07:00,,
166808,22/02/2016,20:00,07:00,,
166808,23/02/2016,20:00,07:00,,
166808,24/02/2016,20:00,07:00,,
166808,25/02/2016,20:00,07:00,,
166808,26/02/2016,20:00,07:00,,
166808,27/02/2016,20:00,07:00,,
166808,28/02/2016,20:00,07:00,,
166808,29/02/2016,20:00,07:00,,
167676,16/02/2016,06:30,14:30,06:19,14:03
167676,17/02/2016,06:30,14:30,06:23,14:08
167676,18/02/2016,06:30,14:30,06:21,14:05
167676,19/02/2016,06:30,14:30,06:21,14:04
167676,20/02/2016,06:30,14:30,,
167676,21/02/2016,06:30,14:30,,
167676,22/02/2016,06:30,14:30,06:16,14:12
167676,23/02/2016,06:30,14:30,06:25,14:08
